iso,Country/Region,unit,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
WORLD,World,MtCO2e,1105.00,1107.50,1115.00,1120.00,1132.50,1137.50,1145.00,1150.00,1155.00,1162.50,1172.50,1180.00,1185.00,1195.00,1205.00,1212.50,1222.50,1230.00,1235.00,1245.00,1250.00,1262.50,1280.00,1292.50,1297.50,1312.50,1320.00,1332.50,1340.00,1355.00,1372.50,1387.50,1405.00,1422.50,1432.50,1442.50,1455.00,1472.50,1492.50,1505.00,1527.50,1545.00,1555.00,1562.50,1580.00,1600.00,1615.00,1635.00,1652.50,1680.00,1705.00,1722.50,1737.50,1767.50,1782.50,1805.00,1832.50,1877.50,1877.50,1905.00,1927.50,1947.50,1970.00,2007.50,1987.50,1997.50,2032.50,2062.50,2055.00,2030.00,2087.50,2052.50,2095.00,2162.50,2190.00,2210.00,2217.50,2280.00,2295.00,2347.50,2350.00,2340.00,2337.50,2377.50,2432.50,2477.50,2550.00,2600.00,2600.00,2650.00,2700.00,2750.00,2775.00,2825.00,2875.00,2825.00,2900.00,3000.00,3025.00,3075.00,3125.00,3225.00,3300.00,3375.00,3450.00,3600.00,3725.00,3825.00,3875.00,4025.00,4150.00,4175.00,4225.00,4325.00,4400.00,4525.00,4675.00,4700.00,4800.00,4925.00,5050.00,5050.00,5125.00,5250.00,5250.00,5350.00,5400.00,5475.00,5525.00,5675.00,5650.00,5575.00,5625.00,5650.00,5700.00,5775.00,5875.00,5950.00,6050.00,6175.00,6250.00,6200.00,6175.00,6175.00,6200.00,6325.00,6400.00,6400.00,6425.00,6475.00,6550.00,6575.00,6575.00,6750.00,6875.00,7025.00,7125.00,7150.00,7225.00,7200.00,7350.00,7425.00,7475.00,7425.00,7425.00,7475.00,7475.00,7550.00,7625.00,7650.00,7650.00,7725.00,7750.00
Data source,PIK
Data for,Location: World. Sectors/Subsectors: Total excluding LULUCF. Gases: CH4. Calculation: Total. Show data by Regions
